"congno" "sticpsr" "cd" "stalpha" "occup" "score1" "score2" "year" "stgj" "po" "dv" "dvp" "redist" "i2" "demqa" "i1" "demqal" "nstate" "dpvote" "normvote" "dvfix" "dvpfix"
"3702" 88 24 23 "OHIO" 0 0.352 -0.175 64 35 1 0.328 0.285 1 -1 0 -1 -1 "Ohio" 0.59071 0.592521252315285 0.42 0.369
"3703" 88 53 1 "OKLAHOM" 0 0.343 0.021 64 36 0 0.365 0.314 0 -1 -1 -1 -1 "Oklahoma" 0.4551 0.461397983429136 0.457 0.398
"3704" 88 53 2 "OKLAHOM" 0 -0.239 0.194 64 36 0 0.614 0.566 0 1 1 1 1 "Oklahoma" 0.58476 0.591057983429136 0.522 0.482
"3705" 88 53 3 "OKLAHOM" 0 -0.287 0.182 64 36 0 0.79 NA 0 1 1 1 1 "Oklahoma" 0.68773 0.694027983429136 0.698 NA
"3706" 88 53 4 "OKLAHOM" 0 -0.102 0.258 64 36 0 NA NA 0 1 1 1 1 "Oklahoma" 0.60386 0.610157983429136 NA NA
"3707" 88 53 5 "OKLAHOM" 0 0.084 0.172 64 36 0 0.708 0.689 0 1 1 1 1 "Oklahoma" 0.53379 0.540087983429136 0.616 0.605
"3708" 88 53 6 "OKLAHOM" 0 -0.247 0.232 64 36 0 0.567 0.536 0 0 NA 1 0 "Oklahoma" 0.60585 0.612147983429136 0.567 0.452
"3709" 88 72 1 "OREGON" 0 0.218 -0.174 64 37 0 0.469 0.382 0 -1 -1 -1 -1 "Oregon" 0.62554 0.623237397401403 0.561 0.466
"3710" 88 72 2 "OREGON" 0 -0.27 0.055 64 37 0 0.681 0.64 0 1 1 1 1 "Oregon" 0.60852 0.606217397401403 0.589 0.556
"3711" 88 72 3 "OREGON" 0 -0.33 -0.112 64 37 0 0.657 0.66 0 1 1 1 1 "Oregon" 0.66347 0.661167397401403 0.565 0.576
"3712" 88 72 4 "OREGON" 0 -0.174 0.037 64 37 0 0.648 0.539 0 1 1 0 0 "Oregon" 0.64222 0.639917397401403 0.556 0.539
"3713" 88 14 1 "PENNSYL" 0 -0.45 -0.117 64 38 0 0.718 0.635 0 1 1 1 1 "Pennsylv" 0.72198 0.715257852842969 0.626 0.551
"3714" 88 14 2 "PENNSYL" 0 -0.528 -0.165 64 38 0 0.802 0.671 0 1 1 1 1 "Pennsylv" 0.85277 0.846047852842969 0.71 0.587
"3715" 88 14 3 "PENNSYL" 0 -0.475 -0.122 64 38 0 0.72 0.593 0 1 1 1 1 "Pennsylv" 0.75415 0.747427852842969 0.628 0.509
"3716" 88 14 4 "PENNSYL" 0 -0.502 -0.127 64 38 0 0.641 0.56 0 1 1 1 1 "Pennsylv" 0.69159 0.684867852842969 0.549 0.476
"3717" 88 14 5 "PENNSYL" 1 -0.501 -0.178 64 38 0 0.652 0.559 0 1 1 1 1 "Pennsylv" 0.68801 0.681287852842969 0.56 0.475
"3718" 88 14 6 "PENNSYL" 0 -0.361 -0.079 64 38 1 0.621 0.512 0 1 0 NA 0 "Pennsylv" 0.65485 0.648127852842969 0.529 NA
"3719" 88 14 7 "PENNSYL" 0 0.147 -0.255 64 38 0 0.489 0.392 0 0 -1 -1 -1 "Pennsylv" 0.56967 0.562947852842969 0.489 0.476
"3720" 88 14 8 "PENNSYL" 0 0.181 -0.242 64 38 0 0.489 0.452 0 -1 -1 -1 -1 "Pennsylv" 0.62701 0.620287852842969 0.581 0.536
"3721" 88 14 9 "PENNSYL" 0 0.31 -0.205 64 38 0 0.423 0.328 0 -1 -1 -1 -1 "Pennsylv" 0.52185 0.515127852842969 0.515 0.412
"3722" 88 14 10 "PENNSYL" 0 -0.054 -0.36 64 38 0 0.492 0.475 0 -1 -1 0 NA "Pennsylv" 0.66374 0.657017852842969 0.584 0.475
"3723" 88 14 11 "PENNSYL" 0 -0.296 0.001 64 38 0 0.774 0.665 0 1 1 1 1 "Pennsylv" 0.70794 0.701217852842969 0.682 0.581
"3724" 88 14 12 "PENNSYL" 0 0.183 -0.265 64 38 1 0.414 0.395 0 -1 0 -1 -1 "Pennsylv" 0.54845 0.541727852842969 0.506 0.479
"3725" 88 14 13 "PENNSYL" 0 0.087 -0.393 64 38 0 0.409 0.334 0 -1 -1 -1 -1 "Pennsylv" 0.5691 0.562377852842969 0.501 0.418
"3726" 88 14 14 "PENNSYL" 0 -0.447 -0.214 64 38 0 0.748 0.656 0 1 1 1 1 "Pennsylv" 0.75599 0.749267852842969 0.656 0.572
"3727" 88 14 15 "PENNSYL" 1 0 0 64 38 0 0.661 0.575 0 1 1 1 1 "Pennsylv" 0.70144 0.694717852842969 0.569 0.491
"3728" 88 14 16 "PENNSYL" 0 0.126 -0.37 64 38 0 0.359 0.333 0 -1 -1 -1 -1 "Pennsylv" 0.51109 0.504367852842969 0.451 0.417
"3729" 88 14 17 "PENNSYL" 0 0.219 -0.348 64 38 0 0.42 0.371 0 -1 -1 -1 -1 "Pennsylv" 0.58048 0.573757852842969 0.512 0.455
"3730" 88 14 18 "PENNSYL" 0 0.04 -0.301 64 38 0 0.374 0.357 0 -1 -1 -1 -1 "Pennsylv" 0.57289 0.566167852842969 0.466 0.441
"3731" 88 14 19 "PENNSYL" 0 0.375 -0.181 64 38 0 0.508 0.432 0 -1 -1 -1 -1 "Pennsylv" 0.59409 0.587367852842969 0.6 0.516
"3732" 88 14 20 "PENNSYL" 0 -0.461 -0.057 64 38 0 0.744 0.674 0 1 1 1 1 "Pennsylv" 0.7482 0.741477852842969 0.652 0.59
"3733" 88 14 21 "PENNSYL" 0 -0.321 -0.033 64 38 0 0.658 0.596 0 1 1 1 1 "Pennsylv" 0.72082 0.714097852842969 0.566 0.512
"3734" 88 14 22 "PENNSYL" 0 0.157 -0.143 64 38 0 0.43 0.425 0 -1 -1 -1 -1 "Pennsylv" 0.6588 0.652077852842969 0.522 0.509
"3735" 88 14 23 "PENNSYL" 1 0.122 -0.001 64 38 0 0.451 0.409 0 -1 -1 -1 -1 "Pennsylv" 0.60932 0.602597852842969 0.543 0.493
"3736" 88 14 24 "PENNSYL" 0 0.208 -0.306 64 38 0 0.508 0.486 0 -1 -1 0 1 "Pennsylv" 0.672 0.665277852842969 0.6 0.486
"3737" 88 14 25 "PENNSYL" 0 -0.257 -0.034 64 38 0 0.703 0.564 0 1 1 1 1 "Pennsylv" 0.67395 0.667227852842969 0.611 0.48
"3738" 88 14 26 "PENNSYL" 0 -0.358 -0.037 64 38 0 0.681 0.617 0 1 1 1 0 "Pennsylv" 0.73112 0.724397852842969 0.589 0.533
"3739" 88 14 27 "PENNSYL" 0 -0.012 -0.32 64 38 0 0.373 0.345 0 -1 -1 -1 -1 "Pennsylv" 0.59666 0.589937852842969 0.465 0.429
"3740" 88 5 1 "RHODE I" 0 -0.365 -0.144 64 39 1 0.662 0.568 0 1 0 1 1 "Rhode_Is" 0.81425 0.764725 0.57 0.484
"3741" 88 5 2 "RHODE I" 0 -0.315 -0.233 64 39 0 0.813 0.718 0 1 1 1 1 "Rhode_Is" 0.80417 0.754645 0.721 0.634
"3742" 88 48 1 "SOUTH C" 0 0.075 0.453 64 40 0 NA NA 0 1 1 1 1 "South_Ca" 0.32117 0.434895 NA NA
"3743" 88 48 2 "SOUTH C" 0 0.309 0.439 64 40 0 NA 0.528 0 1 1 0 0 "South_Ca" 0.34314 0.456865 NA 0.528
"3744" 88 48 3 "SOUTH C" 0 0.156 0.427 64 40 0 NA NA 0 1 1 1 1 "South_Ca" 0.49461 0.608335 NA NA
"3745" 88 48 4 "SOUTH C" 0 0.27 0.463 64 40 0 NA NA 1 1 1 1 1 "South_Ca" 0.44088 0.554605 NA NA
"3746" 88 48 5 "SOUTH C" 0 -0.062 0.358 64 40 0 0.667 0.94 1 1 1 1 1 "South_Ca" 0.52436 0.638085 0.575 0.856
"3747" 88 48 6 "SOUTH C" 0 0.161 0.512 64 40 0 0.65 NA 0 1 1 1 1 "South_Ca" 0.41226 0.525985 0.558 NA
"3748" 88 37 1 "SOUTH D" 0 0.234 -0.073 64 41 1 0.425 0.408 0 -1 0 -1 0 "South_Da" 0.56441 0.571346180160792 0.517 0.492
"3749" 88 37 2 "SOUTH D" 0 0.371 0.025 64 41 0 0.44 0.385 0 -1 -1 -1 -1 "South_Da" 0.53036 0.537296180160793 0.532 0.469
"3750" 88 54 1 "TENNESS" 0 0.369 0.058 64 42 0 0.283 0.448 0 -1 -1 0 -1 "Tennesse" 0.43606 0.471452073664702 0.375 0.448
"3751" 88 54 2 "TENNESS" 1 0.13 -0.053 64 42 0 0.453 0.294 0 0 -1 -1 -1 "Tennesse" 0.495 0.530392073664702 0.453 0.378
"3752" 88 54 3 "TENNESS" 0 0.337 -0.079 64 42 0 0.454 0.489 0 -1 -1 0 NA "Tennesse" 0.50205 0.537442073664702 0.546 0.489
"3753" 88 54 4 "TENNESS" 0 -0.153 0.294 64 42 0 NA NA 0 1 1 1 1 "Tennesse" 0.68576 0.721152073664702 NA NA
"3754" 88 54 5 "TENNESS" 0 -0.24 0.058 64 42 0 0.598 NA 0 1 1 0 1 "Tennesse" 0.63651 0.671902073664702 0.506 NA
"3755" 88 54 6 "TENNESS" 0 -0.348 0.134 64 42 0 0.782 NA 0 0 NA 1 1 "Tennesse" 0.70515 0.740542073664702 0.782 NA
"3756" 88 54 7 "TENNESS" 0 0.097 0.418 64 42 0 NA NA 0 1 1 1 1 "Tennesse" 0.52276 0.558152073664702 NA NA
"3757" 88 54 8 "TENNESS" 0 -0.05 0.455 64 42 0 NA NA 0 1 1 1 1 "Tennesse" 0.6015 0.636892073664702 NA NA
"3758" 88 54 9 "TENNESS" 0 -0.119 0.311 64 42 0 0.527 0.505 0 0 1 1 1 "Tennesse" 0.52587 0.561262073664702 0.527 0.421
"3759" 88 49 1 "TEXAS" 0 -0.217 0.243 64 43 0 0.746 0.673 0 1 1 1 1 "Texas" 0.63845 0.638959744935655 0.654 0.589
"3760" 88 49 2 "TEXAS" 0 -0.204 0.239 64 43 0 0.627 0.688 0 1 1 1 1 "Texas" 0.62566 0.626169744935655 0.535 0.604
"3761" 88 49 3 "TEXAS" 0 -0.148 0.223 64 43 0 0.593 0.52 0 1 1 1 1 "Texas" 0.53029 0.530799744935655 0.501 0.436
"3762" 88 49 4 "TEXAS" 0 0.038 0.414 64 43 0 0.814 0.72 0 1 1 1 1 "Texas" 0.72195 0.722459744935655 0.722 0.636
"3763" 88 49 5 "TEXAS" 0 0.673 0.176 64 43 1 0.575 0.437 0 -1 0 -1 0 "Texas" 0.54844 0.548949744935655 0.667 0.521
"3764" 88 49 6 "TEXAS" 0 0.078 0.416 64 43 0 0.822 NA 0 1 1 1 1 "Texas" 0.72324 0.723749744935655 0.73 NA
"3765" 88 49 7 "TEXAS" 0 0.283 0.469 64 43 0 0.836 0.882 0 1 1 1 1 "Texas" 0.64296 0.643469744935655 0.744 0.798
"3766" 88 49 8 "TEXAS" 0 -0.124 0.289 64 43 0 0.768 0.715 0 1 1 1 1 "Texas" 0.71619 0.716699744935655 0.676 0.631
"3767" 88 49 9 "TEXAS" 0 -0.227 0.341 64 43 0 0.753 0.663 0 1 1 1 1 "Texas" 0.67919 0.679699744935655 0.661 0.579
"3768" 88 49 10 "TEXAS" 1 -0.241 0.116 64 43 0 0.758 0.633 0 1 1 1 1 "Texas" 0.7131 0.713609744935655 0.666 0.549
"3769" 88 49 11 "TEXAS" 0 0.09 0.361 64 43 1 0.815 NA 0 1 0 1 1 "Texas" 0.75926 0.759769744935655 0.723 NA
"3770" 88 49 12 "TEXAS" 0 -0.138 0.195 64 43 0 0.685 0.606 0 1 1 1 1 "Texas" 0.63176 0.632269744935655 0.593 0.522
"3771" 88 49 13 "TEXAS" 0 -0.145 0.329 64 43 0 0.752 0.671 0 1 1 1 1 "Texas" 0.7066 0.707109744935655 0.66 0.587
"3772" 88 49 14 "TEXAS" 0 -0.178 0.317 64 43 0 0.775 0.703 0 1 1 1 1 "Texas" 0.86184 0.862349744935655 0.683 0.619
"3773" 88 49 15 "TEXAS" 0 0.078 0.261 64 43 0 0.694 NA 0 0 1 1 1 "Texas" 0.70453 0.705039744935655 0.694 NA
"3774" 88 49 16 "TEXAS" 0 0.603 0.179 64 43 1 0.557 0.462 0 -1 0 1 1 "Texas" 0.56493 0.565439744935655 0.649 0.378
"3775" 88 49 17 "TEXAS" 0 0.18 0.463 64 43 0 0.764 NA 0 1 1 1 1 "Texas" 0.66947 0.669979744935655 0.672 NA
"3776" 88 49 18 "TEXAS" 0 0.138 0.53 64 43 0 0.55 0.588 0 1 1 1 0 "Texas" 0.53035 0.530859744935655 0.458 0.504
"3777" 88 49 19 "TEXAS" 0 -0.014 0.282 64 43 0 0.776 0.671 0 1 1 1 1 "Texas" 0.63044 0.630949744935655 0.684 0.587
"3778" 88 49 20 "TEXAS" 0 -0.296 0.138 64 43 0 0.646 NA 0 1 1 1 1 "Texas" 0.6702 0.670709744935655 0.554 NA
"3779" 88 49 21 "TEXAS" 0 0.21 0.38 64 43 0 0.781 0.761 0 1 1 1 1 "Texas" 0.63671 0.637219744935655 0.689 0.677
"3780" 88 49 22 "TEXAS" 0 0.069 0.27 64 43 0 0.581 0.535 0 1 1 1 1 "Texas" 0.53844 0.538949744935655 0.489 0.451
"3781" 88 67 1 "UTAH" 0 0.297 -0.131 64 44 1 0.44 0.491 0 -1 0 1 1 "Utah" 0.52383 0.529667428110008 0.532 0.407
"3782" 88 67 2 "UTAH" 0 0.238 -0.173 64 44 0 0.575 0.461 0 0 1 0 0 "Utah" 0.55936 0.565197428110008 0.575 0.461
"3783" 88 6 1 "VERMONT" 0 0.058 -0.353 64 45 1 0.436 0.433 0 -1 0 -1 -1 "Vermont" 0.66308 0.644662386939123 0.528 0.517
"3784" 88 40 1 "VIRGINI" 0 0.053 0.273 64 46 0 0.787 NA 0 1 1 1 1 "Virginia" 0.5684 0.607445757544868 0.695 NA
"3785" 88 40 2 "VIRGINI" 0 -0.004 0.265 64 46 0 0.761 0.75 0 1 1 1 1 "Virginia" 0.61774 0.656785757544868 0.669 0.666
"3786" 88 40 3 "VIRGINI" 0 0.089 0.259 64 46 0 0.504 0.503 0 0 1 1 1 "Virginia" 0.43165 0.470695757544868 0.504 0.419
"3787" 88 40 4 "VIRGINI" 0 0.275 0.37 64 46 0 0.695 NA 0 1 1 1 1 "Virginia" 0.49002 0.529065757544868 0.603 NA
"3788" 88 40 5 "VIRGINI" 0 0.34 0.403 64 46 0 0.635 NA 0 1 1 1 1 "Virginia" 0.47586 0.514905757544868 0.543 NA
"3789" 88 40 6 "VIRGINI" 0 0.342 0.01 64 46 1 0.438 0.346 0 -1 0 -1 -1 "Virginia" 0.48273 0.521775757544868 0.53 0.43
"3790" 88 40 7 "VIRGINI" 0 0.239 0.31 64 46 1 0.696 0.506 0 1 0 0 1 "Virginia" 0.50908 0.548125757544868 0.604 0.506
"3791" 88 40 8 "VIRGINI" 0 0.271 0.5 64 46 0 NA NA 0 1 1 1 1 "Virginia" 0.53983 0.578875757544868 NA NA
"3792" 88 40 9 "VIRGINI" 0 -0.065 0.301 64 46 1 0.582 0.612 0 1 0 1 0 "Virginia" 0.59834 0.637385757544868 0.49 0.528
"3793" 88 40 10 "VIRGINI" 0 0.224 -0.011 64 46 0 0.493 0.446 0 -1 -1 -1 -1 "Virginia" 0.62221 0.661255757544868 0.585 0.53
"3794" 88 73 1 "WASHING" 0 0.173 -0.282 64 47 1 0.401 0.263 0 -1 0 -1 -1 "Washingt" 0.56954 0.564755390374634 0.493 0.347
"3795" 88 73 2 "WASHING" 0 0.267 -0.155 64 47 1 0.549 0.402 0 -1 0 -1 -1 "Washingt" 0.66133 0.656545390374634 0.641 0.486
"3796" 88 73 3 "WASHING" 0 -0.378 -0.035 64 47 0 0.702 0.653 0 1 1 1 1 "Washingt" 0.69767 0.692885390374634 0.61 0.569
"3797" 88 73 4 "WASHING" 0 0.198 -0.146 64 47 0 0.347 0.33 0 -1 -1 -1 -1 "Washingt" 0.57356 0.568775390374634 0.439 0.414
"3798" 88 73 5 "WASHING" 0 0.176 -0.096 64 47 0 0.535 0.356 0 -1 -1 -1 0 "Washingt" 0.56448 0.559695390374634 0.627 0.44
"3799" 88 73 6 "WASHING" 0 0.14 -0.25 64 47 1 0.521 0.289 0 -1 0 -1 -1 "Washingt" 0.68927 0.684485390374634 0.613 0.373
"3800" 88 73 7 "WASHING" 0 0.387 -0.215 64 47 0 0.556 0.434 0 -1 -1 1 1 "Washingt" 0.63148 0.626695390374634 0.648 0.35
"3801" 88 56 1 "WEST VI" 0 0.184 -0.117 64 48 1 0.386 0.401 0 -1 0 NA 0 "West_Vir" 0.69307 0.68278065946186 0.478 NA
"3802" 88 56 2 "WEST VI" 0 -0.261 0.028 64 48 0 0.65 0.587 0 1 1 1 1 "West_Vir" 0.65876 0.648470659461861 0.558 0.503
"3803" 88 56 3 "WEST VI" 0 -0.181 0.097 64 48 0 0.654 0.617 0 1 1 1 1 "West_Vir" 0.68529 0.67500065946186 0.562 0.533
"3804" 88 56 4 "WEST VI" 0 -0.31 -0.108 64 48 1 0.612 0.578 0 1 0 1 1 "West_Vir" 0.62668 0.616390659461861 0.52 0.494
"3805" 88 56 5 "WEST VI" 0 -0.317 0.052 64 48 0 0.7 0.731 0 0 NA 1 1 "West_Vir" 0.758 0.74771065946186 0.7 0.647
"3806" 88 25 1 "WISCONS" 0 0.442 -0.076 64 49 1 0.515 0.467 1 -1 0 -1 0 "Wisconsi" 0.61156 0.611869751182414 0.607 0.551
"3807" 88 25 2 "WISCONS" 0 -0.448 -0.193 64 49 0 0.636 0.525 0 1 1 1 1 "Wisconsi" 0.65894 0.659249751182414 0.544 0.441
"3808" 88 25 3 "WISCONS" 0 0.338 -0.103 64 49 0 0.394 0.387 1 -1 -1 -1 -1 "Wisconsi" 0.58708 0.587389751182414 0.486 0.471
"3809" 88 25 4 "WISCONS" 0 -0.286 -0.021 64 49 0 0.742 0.725 1 1 1 1 1 "Wisconsi" 0.72194 0.722249751182414 0.65 0.641
"3810" 88 25 5 "WISCONS" 0 -0.496 -0.237 64 49 0 0.76 0.636 1 1 1 1 1 "Wisconsi" 0.69587 0.696179751182414 0.668 0.552
"3811" 88 25 6 "WISCONS" 0 0.403 0.003 64 49 1 0.508 0.408 1 -1 0 -1 0 "Wisconsi" 0.57646 0.576769751182414 0.6 0.492
"3812" 88 25 7 "WISCONS" 0 0.386 -0.156 64 49 0 0.382 0.339 1 -1 -1 -1 -1 "Wisconsi" 0.61396 0.614269751182414 0.474 0.423
"3813" 88 25 8 "WISCONS" 0 0.312 -0.162 64 49 0 0.404 0.372 1 -1 -1 -1 -1 "Wisconsi" 0.59918 0.599489751182414 0.496 0.456
"3814" 88 25 9 "WISCONS" 0 -0.311 0.085 64 49 0 0.447 NA 1 0 -1 1 0 "Wisconsi" 0.52139 0.521699751182414 0.447 NA
"3815" 88 25 10 "WISCONS" 0 0.107 -0.012 64 49 1 0.438 0.368 1 -1 0 -1 -1 "Wisconsi" 0.6516 0.651909751182414 0.53 0.452
"3816" 88 68 1 "WYOMING" 0 0.312 -0.038 64 50 0 0.508 0.386 0 -1 -1 -1 -1 "Wyoming" 0.56558 0.569142155378868 0.6 0.47
"3817" 89 41 1 "ALABAMA" 0 0.358 -0.024 66 1 1 0.342 0.401 0 -1 0 0 1 "Alabama" NA NA 0.442 0.401
"3818" 89 41 2 "ALABAMA" 0 0.424 0.063 66 1 0 0.454 0.371 0 -1 -1 1 0 "Alabama" NA NA 0.554 0.279
"3819" 89 41 3 "ALABAMA" 0 0.239 0.418 66 1 0 NA NA 0 1 1 1 1 "Alabama" NA NA NA NA
"3820" 89 41 4 "ALABAMA" 0 0.39 0.144 66 1 1 0.587 0.409 1 -1 0 1 1 "Alabama" NA NA 0.687 0.317
"3821" 89 41 5 "ALABAMA" 0 0.142 0.276 66 1 0 NA 0.53 1 1 1 1 1 "Alabama" NA NA NA 0.438
"3822" 89 41 6 "ALABAMA" 0 0.414 -0.031 66 1 1 0.366 0.394 1 -1 0 1 1 "Alabama" NA NA 0.466 0.302
"3823" 89 41 7 "ALABAMA" 0 0.708 0.196 66 1 0 0.644 0.404 0 0 0 0 1 "Alabama" NA NA 0.644 0.404
"3824" 89 41 8 "ALABAMA" 0 -0.175 0.288 66 1 0 0.713 NA 0 1 1 1 1 "Alabama" NA NA 0.613 NA
"3825" 89 81 1 "ALASKA" 0 -0.424 0.079 66 2 1 0.483 0.515 0 1 0 1 1 "Alaska" 0.65908 0.651818487503552 0.383 0.423
"3826" 89 61 1 "ARIZONA" 0 0.257 -0.085 66 3 1 0.329 0.447 1 -1 0 -1 -1 "Arizona" 0.46026 0.496565771249838 0.429 0.539
"3827" 89 61 2 "ARIZONA" 0 -0.368 -0.051 66 3 0 0.596 0.587 0 1 1 1 0 "Arizona" 0.54355 0.579855771249838 0.496 0.495
"3828" 89 61 3 "ARIZONA" 0 -0.265 0.039 66 3 1 0.431 0.515 1 1 0 1 0 "Arizona" 0.52401 0.560315771249838 0.331 0.423
"3829" 89 42 1 "ARKANSA" 0 0.226 0.403 66 4 0 NA NA 1 1 1 1 1 "Arkansas" 0.5914 0.614710989610261 NA NA
"3830" 89 42 2 "ARKANSA" 0 -0.059 0.301 66 4 0 NA NA 1 1 1 1 1 "Arkansas" 0.56277 0.586080989610261 NA NA
"3831" 89 42 3 "ARKANSA" 0 -0.29 0.31 66 4 1 0.469 0.547 1 1 0 1 1 "Arkansas" 0.55371 0.577020989610261 0.369 0.455
"3832" 89 42 4 "ARKANSA" 1 -0.054 0.427 66 4 0 0.65 NA 1 1 1 1 1 "Arkansas" 0.55835 0.581660989610261 0.55 NA
"3833" 89 71 1 "CALIFOR" 0 0.205 -0.065 66 5 1 0.348 0.409 0 -1 0 -1 -1 "Californ" 0.62923 0.623899392625608 0.448 0.501
"3834" 89 71 2 "CALIFOR" 0 -0.284 0.124 66 5 0 0.709 0.646 0 1 1 1 1 "Californ" 0.60797 0.602639392625608 0.609 0.554
"3835" 89 71 3 "CALIFOR" 0 -0.445 -0.039 66 5 0 0.675 0.743 0 1 1 1 1 "Californ" 0.65777 0.652439392625608 0.575 0.651
"3836" 89 71 4 "CALIFOR" 0 -0.425 -0.094 66 5 0 0.595 0.719 0 1 1 1 1 "Californ" 0.63864 0.633309392625608 0.495 0.627
"3837" 89 71 5 "CALIFOR" 0 -0.724 -0.053 66 5 0 0.713 NA 0 1 1 1 1 "Californ" 0.77528 0.769949392625608 0.613 NA
"3838" 89 71 6 "CALIFOR" 0 0.063 -0.315 66 5 0 0.234 0.364 0 -1 -1 -1 -1 "Californ" 0.68084 0.675509392625608 0.334 0.456
"3839" 89 71 7 "CALIFOR" 0 -0.544 -0.253 66 5 0 0.643 0.661 0 1 1 1 1 "Californ" 0.69777 0.692439392625608 0.543 0.569
"3840" 89 71 8 "CALIFOR" 0 -0.357 0.014 66 5 0 0.654 0.702 0 1 1 1 1 "Californ" 0.65273 0.647399392625608 0.554 0.61
"3841" 89 71 9 "CALIFOR" 0 -0.71 -0.193 66 5 0 0.631 0.698 0 1 1 1 1 "Californ" 0.6661 0.660769392625608 0.531 0.606
"3842" 89 71 10 "CALIFOR" 0 0.203 -0.188 66 5 0 0.309 0.369 0 -1 -1 -1 -1 "Californ" 0.60856 0.603229392625608 0.409 0.461
"3843" 89 71 11 "CALIFOR" 0 0.336 -0.128 66 5 0 0.406 0.452 0 -1 -1 -1 -1 "Californ" 0.64405 0.638719392625608 0.506 0.544
"3844" 89 71 12 "CALIFOR" 0 0.289 -0.133 66 5 0 0.227 0.381 0 -1 -1 -1 -1 "Californ" 0.6044 0.599069392625608 0.327 0.473
"3845" 89 71 13 "CALIFOR" 0 0.235 -0.193 66 5 0 0.325 0.426 0 -1 -1 -1 -1 "Californ" 0.57563 0.570299392625608 0.425 0.518
"3846" 89 71 14 "CALIFOR" 0 0.094 -0.249 66 5 0 0.565 0.351 0 1 1 -1 -1 "Californ" 0.63494 0.629609392625608 0.465 0.443
"3847" 89 71 15 "CALIFOR" 0 -0.354 0.066 66 5 0 0.57 0.709 0 1 1 1 1 "Californ" 0.63609 0.630759392625608 0.47 0.617
"3848" 89 71 16 "CALIFOR" 0 -0.344 0.093 66 5 1 0.713 0.668 0 1 0 1 1 "Californ" 0.66304 0.657709392625608 0.613 0.576
"3849" 89 71 17 "CALIFOR" 0 -0.432 0.032 66 5 0 0.608 0.677 0 1 1 1 1 "Californ" 0.60455 0.599219392625608 0.508 0.585
"3850" 89 71 18 "CALIFOR" 0 -0.239 0.078 66 5 0 0.441 0.667 0 1 1 1 1 "Californ" 0.60279 0.597459392625608 0.341 0.575
"3851" 89 71 19 "CALIFOR" 0 -0.372 0.006 66 5 0 0.622 0.654 0 1 1 1 1 "Californ" 0.58258 0.577249392625608 0.522 0.562
"3852" 89 71 20 "CALIFOR" 0 0.44 -0.055 66 5 0 0.266 0.321 0 -1 -1 -1 -1 "Californ" 0.42726 0.421929392625608 0.366 0.413
"3853" 89 71 21 "CALIFOR" 0 -0.607 -0.166 66 5 0 0.848 0.903 0 1 1 1 1 "Californ" 0.90827 0.902939392625608 0.748 0.811
"3854" 89 71 22 "CALIFOR" 0 -0.459 -0.102 66 5 0 0.535 0.505 0 1 1 1 1 "Californ" 0.5313 0.525969392625608 0.435 0.413
"3855" 89 71 23 "CALIFOR" 0 0.373 -0.066 66 5 0 0.326 0.445 0 -1 -1 -1 -1 "Californ" 0.58564 0.580309392625608 0.426 0.537
"3856" 89 71 24 "CALIFOR" 0 0.401 -0.05 66 5 0 0.237 0.321 0 -1 -1 -1 -1 "Californ" 0.4093 0.403969392625608 0.337 0.413
"3857" 89 71 25 "CALIFOR" 0 -0.295 -0.128 66 5 1 0.475 0.554 0 1 0 1 1 "Californ" 0.56983 0.564499392625608 0.375 0.462
"3858" 89 71 26 "CALIFOR" 1 -0.603 -0.318 66 5 0 0.623 0.594 0 1 1 1 1 "Californ" 0.70398 0.698649392625608 0.523 0.502
"3859" 89 71 27 "CALIFOR" 0 0.266 -0.098 66 5 0 0.346 0.483 0 -1 -1 0 1 "Californ" 0.56334 0.558009392625608 0.446 0.483
"3860" 89 71 28 "CALIFOR" 0 0.124 -0.315 66 5 0 0.277 0.344 0 -1 -1 -1 -1 "Californ" 0.4889 0.483569392625608 0.377 0.436
"3861" 89 71 29 "CALIFOR" 0 -0.446 -0.1 66 5 0 0.511 0.586 0 1 1 1 1 "Californ" 0.61347 0.608139392625608 0.411 0.494
"3862" 89 71 30 "CALIFOR" 0 -0.599 -0.158 66 5 0 0.664 0.663 0 1 1 1 1 "Californ" 0.68495 0.679619392625608 0.564 0.571
"3863" 89 71 31 "CALIFOR" 0 -0.364 -0.018 66 5 0 0.634 0.64 0 1 1 1 1 "Californ" 0.6476 0.642269392625608 0.534 0.548
"3864" 89 71 32 "CALIFOR" 0 0.235 -0.231 66 5 0 0.199 0.311 0 -1 -1 -1 -1 "Californ" 0.53779 0.532459392625608 0.299 0.403
"3865" 89 71 33 "CALIFOR" 0 -0.451 -0.126 66 5 0 0.465 0.517 0 1 1 0 NA "Californ" 0.57172 0.566389392625608 0.365 0.517
"3866" 89 71 34 "CALIFOR" 0 -0.326 -0.045 66 5 0 0.558 0.582 0 1 1 1 1 "Californ" 0.49644 0.491109392625608 0.458 0.49
"3867" 89 71 35 "CALIFOR" 0 0.511 0.077 66 5 0 0.269 0.35 0 -1 -1 -1 -1 "Californ" 0.38026 0.374929392625608 0.369 0.442
"3868" 89 71 36 "CALIFOR" 0 0.259 -0.196 66 5 0 0.271 0.409 0 -1 -1 -1 -1 "Californ" 0.48306 0.477729392625608 0.371 0.501
