"org" "year" "survey" "bush" "state" "edu" "age" "female" "black" "weight"
"13378" "cbsnyt" 7 "9158" 0 23 4 3 1 1 1027
"13379" "cbsnyt" 7 "9158" 1 31 3 2 0 0 384
"13380" "cbsnyt" 7 "9158" 0 49 3 2 1 0 595
"13381" "cbsnyt" 7 "9158" 0 26 2 2 0 0 1020
"13382" "cbsnyt" 7 "9158" 1 44 4 4 1 0 467
"13383" "cbsnyt" 7 "9158" NA 43 2 3 1 0 827
"13384" "cbsnyt" 7 "9158" NA 18 3 1 1 0 1360
"13385" "cbsnyt" 7 "9158" NA 39 1 3 1 0 4300
"13386" "cbsnyt" 7 "9158" 0 50 3 2 0 0 768
"13387" "cbsnyt" 7 "9158" 1 20 2 3 1 0 843
"13388" "cbsnyt" 7 "9158" 1 47 4 1 1 0 652
"13389" "cbsnyt" 7 "9158" 0 5 3 2 1 0 996
"13390" "cbsnyt" 7 "9158" 0 10 2 2 0 0 1003
"13391" "cbsnyt" 7 "9158" 1 5 1 1 1 0 614
"13392" "cbsnyt" 7 "9158" 1 39 3 1 1 0 1385
"13393" "cbsnyt" 7 "9158" 0 23 4 2 0 0 707
"13394" "cbsnyt" 7 "9158" 1 50 4 2 0 0 707
"13395" "cbsnyt" 7 "9158" 1 22 3 2 1 0 303
"13396" "cbsnyt" 7 "9158" 1 14 2 2 0 0 1020
"13397" "cbsnyt" 7 "9158" 1 20 1 4 1 0 1061
"13398" "cbsnyt" 7 "9158" 1 47 2 2 1 0 1186
"13399" "cbsnyt" 7 "9158" 1 44 1 4 1 0 1042
"13400" "cbsnyt" 7 "9158" 1 1 2 2 0 0 1504
"13401" "cbsnyt" 7 "9158" 1 11 2 1 0 0 698
"13402" "cbsnyt" 7 "9158" NA 44 2 2 1 0 395
"13403" "cbsnyt" 7 "9158" 1 5 3 1 1 0 1012
"13404" "cbsnyt" 7 "9158" 1 23 3 1 1 0 461
"13405" "cbsnyt" 7 "9158" 1 43 2 3 0 0 1049
"13406" "cbsnyt" 7 "9158" 1 39 2 3 1 0 1264
"13407" "cbsnyt" 7 "9158" 1 44 2 2 0 0 1003
"13408" "cbsnyt" 7 "9158" 1 47 1 3 0 0 4017
"13409" "cbsnyt" 7 "9158" 0 34 4 2 0 0 695
"13410" "cbsnyt" 7 "9158" 1 23 3 2 0 0 768
"13411" "cbsnyt" 7 "9158" 1 47 3 4 1 0 709
"13412" "cbsnyt" 7 "9158" 1 15 2 2 1 0 804
"13413" "cbsnyt" 7 "9158" 0 33 3 1 1 0 923
"13414" "cbsnyt" 7 "9158" 0 39 4 2 0 0 354
"13415" "cbsnyt" 7 "9158" 1 32 2 3 1 0 924
"13416" "cbsnyt" 7 "9158" 0 5 2 1 0 0 3116
"13417" "cbsnyt" 7 "9158" 0 33 1 2 1 0 921
"13418" "cbsnyt" 7 "9158" 1 19 3 2 1 0 595
"13419" "cbsnyt" 7 "9158" 1 37 4 3 1 0 342
"13420" "cbsnyt" 7 "9158" 1 11 2 2 1 0 790
"13421" "cbsnyt" 7 "9158" 0 23 2 2 0 1 1624
"13422" "cbsnyt" 7 "9158" 0 18 1 2 0 0 2294
"13423" "cbsnyt" 7 "9158" 1 10 4 2 1 0 548
"13424" "cbsnyt" 7 "9158" 1 5 2 1 1 0 1229
"13425" "cbsnyt" 7 "9158" 1 5 4 2 0 0 194
"13426" "cbsnyt" 7 "9158" 1 49 2 1 0 1 2223
"13427" "cbsnyt" 7 "9158" 1 23 1 4 1 0 1060
"13428" "cbsnyt" 7 "9158" 1 45 2 4 1 0 491
"13429" "cbsnyt" 7 "9158" 0 48 2 3 1 0 924
"13430" "cbsnyt" 7 "9158" 0 15 2 1 1 0 1120
"13431" "cbsnyt" 7 "9158" 0 42 2 2 0 0 1020
"13432" "cbsnyt" 7 "9158" 1 39 3 3 0 0 655
"13433" "cbsnyt" 7 "9158" 1 21 3 3 0 0 429
"13434" "cbsnyt" 7 "9158" 0 10 4 3 0 0 868
"13435" "cbsnyt" 7 "9158" 1 10 2 2 0 0 1504
"13436" "cbsnyt" 7 "9158" 0 19 2 2 1 1 1166
"13437" "cbsnyt" 7 "9158" 0 7 4 2 1 0 279
"13438" "cbsnyt" 7 "9158" 0 39 2 2 1 0 403
"13439" "cbsnyt" 7 "9158" 1 33 3 2 0 0 576
"13440" "cbsnyt" 7 "9158" 1 36 4 3 0 0 883
"13441" "cbsnyt" 7 "9158" 0 37 3 3 1 0 338
"13442" "cbsnyt" 7 "9158" 1 17 4 2 1 0 558
"13443" "cbsnyt" 7 "9158" 1 17 4 2 0 0 707
"13444" "cbsnyt" 7 "9158" 1 33 2 2 1 0 1208
"13445" "cbsnyt" 7 "9158" 1 37 4 3 0 0 434
"13446" "cbsnyt" 7 "9158" 1 3 2 3 1 0 924
"13447" "cbsnyt" 7 "9158" 1 10 1 4 1 0 3125
"13448" "cbsnyt" 7 "9158" 0 21 3 1 0 0 1150
"13449" "cbsnyt" 7 "9158" 0 34 2 3 1 0 827
"13450" "cbsnyt" 7 "9158" 0 14 4 2 1 1 823
"13451" "cbsnyt" 7 "9158" 0 15 1 3 1 0 2148
"13452" "cbsnyt" 7 "9158" 1 22 4 2 1 0 558
"13453" "cbsnyt" 7 "9158" 1 28 3 1 0 0 1169
"13454" "cbsnyt" 7 "9158" 1 36 3 2 1 0 605
"13455" "cbsnyt" 7 "9158" NA 24 2 1 1 0 560
"13456" "cbsnyt" 7 "9158" 0 21 4 2 1 0 274
"13457" "cbsnyt" 7 "9158" NA 31 3 2 0 0 384
"13458" "cbsnyt" 7 "9158" NA 43 2 4 1 0 440
"13459" "cbsnyt" 7 "9158" 1 1 4 4 1 0 311
"13460" "cbsnyt" 7 "9158" 1 39 3 1 1 0 462
"13461" "cbsnyt" 7 "9158" 1 44 4 1 1 0 652
"13462" "cbsnyt" 7 "9158" 0 34 2 2 1 1 583
"13463" "cbsnyt" 7 "9158" 0 21 3 3 1 0 676
"13464" "cbsnyt" 7 "9158" 1 6 3 2 0 0 842
"13465" "cbsnyt" 7 "9158" 0 21 4 2 1 1 809
"13466" "cbsnyt" 7 "9158" 1 17 2 2 1 0 804
"13467" "cbsnyt" 7 "9158" 0 39 4 2 0 0 708
"13468" "cbsnyt" 7 "9158" 0 14 2 2 1 0 804
"13469" "cbsnyt" 7 "9158" 1 36 4 3 0 0 883
"13470" "cbsnyt" 7 "9158" 1 36 2 1 1 0 1120
"13471" "cbsnyt" 7 "9158" NA 19 2 4 1 0 880
"13472" "cbsnyt" 7 "9158" NA 26 3 2 0 0 384
"13473" "cbsnyt" 7 "9158" NA 43 2 1 1 0 1101
"13474" "cbsnyt" 7 "9158" 1 5 2 3 0 0 1171
"13475" "cbsnyt" 7 "9158" 1 14 2 1 1 0 560
"13476" "cbsnyt" 7 "9158" 1 36 3 1 1 0 1383
"13477" "cbsnyt" 7 "9158" 1 5 3 1 1 0 1012
"13478" "cbsnyt" 7 "9158" 1 24 4 2 1 0 279
"13479" "cbsnyt" 7 "9158" 1 25 4 1 0 0 1240
"13480" "cbsnyt" 7 "9158" 0 44 3 1 0 0 1150
"13481" "cbsnyt" 7 "9158" 0 14 3 2 1 1 893
"13482" "cbsnyt" 7 "9158" 0 14 3 2 1 0 605
"13483" "cbsnyt" 7 "9158" 1 3 2 3 1 0 924
"13484" "cbsnyt" 7 "9158" 1 15 2 3 1 0 421
"13485" "cbsnyt" 7 "9158" 1 5 2 2 1 0 221
"13486" "cbsnyt" 7 "9158" 1 1 2 3 1 0 827
"13487" "cbsnyt" 7 "9158" 1 1 2 1 0 1 1112
"13488" "cbsnyt" 7 "9158" 1 44 4 2 1 0 274
"13489" "cbsnyt" 7 "9158" 1 25 2 2 0 0 501
"13490" "cbsnyt" 7 "9158" 1 16 4 2 1 0 279
"13491" "cbsnyt" 7 "9158" 0 14 4 1 1 0 663
"13492" "cbsnyt" 7 "9158" 0 27 3 3 1 0 755
"13493" "cbsnyt" 7 "9158" 1 25 4 2 1 0 822
"13494" "cbsnyt" 7 "9158" 1 48 3 3 0 0 479
"13495" "cbsnyt" 7 "9158" 1 50 1 1 0 0 2840
"13496" "cbsnyt" 7 "9158" 1 4 2 3 1 0 827
"13497" "cbsnyt" 7 "9158" 1 14 1 1 1 0 1120
"13498" "cbsnyt" 7 "9158" 0 26 4 2 1 0 279
"13499" "cbsnyt" 7 "9158" 0 19 2 2 1 0 395
"13500" "cbsnyt" 7 "9158" 0 26 1 4 0 0 1344
"13501" "cbsnyt" 7 "9158" 1 1 2 1 0 0 1396
"13502" "cbsnyt" 7 "9158" 1 25 4 2 0 0 1043
"13503" "cbsnyt" 7 "9158" 1 43 1 2 0 0 2294
"13504" "cbsnyt" 7 "9158" 0 44 2 3 1 0 827
"13505" "cbsnyt" 7 "9158" NA 26 2 2 1 0 603
"13506" "cbsnyt" 7 "9158" 0 50 3 3 0 0 872
"13507" "cbsnyt" 7 "9158" 0 3 2 3 1 0 924
"13508" "cbsnyt" 7 "9158" 1 24 4 2 1 0 279
"13509" "cbsnyt" 7 "9158" NA 43 4 3 1 0 342
"13510" "cbsnyt" 7 "9158" 1 44 4 3 0 0 868
"13511" "cbsnyt" 7 "9158" 1 1 2 2 0 0 1003
"13512" "cbsnyt" 7 "9158" 1 14 3 3 1 0 344
"13513" "cbsnyt" 7 "9158" 1 5 2 3 1 0 924
"13514" "cbsnyt" 7 "9158" 1 5 2 1 1 0 3071
"13515" "cbsnyt" 7 "9158" 1 45 3 4 0 0 1003
"13516" "cbsnyt" 7 "9158" 1 51 3 2 0 0 842
"13517" "cbsnyt" 7 "9158" 1 5 3 3 1 0 377
"13518" "cbsnyt" 7 "9158" 1 45 2 2 1 0 882
"13519" "cbsnyt" 7 "9158" 1 48 3 2 0 0 842
"13520" "cbsnyt" 7 "9158" 1 5 4 2 0 0 776
"13521" "cbsnyt" 7 "9158" 1 3 4 4 0 0 882
"13522" "cbsnyt" 7 "9158" 0 27 2 2 1 0 1324
"13523" "cbsnyt" 7 "9158" 0 5 2 3 1 0 1385
"13524" "cbsnyt" 7 "9158" 0 38 4 2 1 0 612
"13525" "cbsnyt" 7 "9158" 1 5 4 3 1 0 382
"13526" "cbsnyt" 7 "9158" 0 5 1 3 0 0 2989
"13527" "cbsnyt" 7 "9158" 1 5 2 4 0 0 1246
"13528" "cbsnyt" 7 "9158" 1 5 3 2 1 0 332
"13529" "cbsnyt" 7 "9158" NA 5 3 1 1 1 746
"13530" "cbsnyt" 7 "9158" NA 48 2 2 1 0 882
"13531" "cbsnyt" 7 "9158" NA 5 1 1 0 0 1558
"13532" "cbsnyt" 7 "9158" 1 5 4 4 1 0 348
"13533" "cbsnyt" 7 "9158" 0 5 4 1 1 0 727
"13534" "cbsnyt" 7 "9158" 0 32 2 3 1 0 924
"13535" "cbsnyt" 7 "9158" 0 5 4 1 0 0 461
"13536" "cbsnyt" 7 "9158" 1 6 3 1 1 0 506
"13537" "cbsnyt" 7 "9158" NA 5 2 2 0 0 1119
"13538" "cbsnyt" 7 "9158" 1 29 4 1 0 0 923
"13539" "cbsnyt" 7 "9158" 0 5 3 2 1 0 332
"13540" "cbsnyt" 7 "9158" 1 3 2 3 1 0 924
"13541" "cbsnyt" 7 "9158" 1 5 3 1 1 0 1012
"13542" "cbsnyt" 7 "9158" 0 5 2 2 0 0 1119
"13543" "cbsnyt" 7 "9158" 0 5 3 3 1 1 1114
"13544" "cbsnyt" 7 "9158" NA 48 4 4 0 0 441
